일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),강수량(mm),적설(cm),전운량(10분위)
2022-05-17 21:00:00,16.3,1.5,90,61,1000.1,,,,,0.0
2022-05-17 22:00:00,15.0,1.1,110,68,1000.7,,,,,2.0
2022-05-17 23:00:00,15.2,0.8,90,66,1001.0,,,,,0.0
2022-05-18 00:00:00,14.2,1.3,90,72,1001.4,,,,,0.0
2022-05-18 01:00:00,13.8,0.3,0,74,1001.7,,,,,6.0
2022-05-18 02:00:00,11.9,0.7,90,84,1002.2,,,,,0.0
2022-05-18 03:00:00,11.2,0.7,90,86,1002.4,,,,,0.0
2022-05-18 04:00:00,11.2,0.7,90,88,1002.6,,,,,0.0
2022-05-18 05:00:00,10.3,0.8,90,91,1002.8,,,,,1.0
2022-05-18 06:00:00,10.6,0.2,0,93,1003.3,0.0,0.01,,,0.0
2022-05-18 07:00:00,13.8,0.0,0,83,1003.6,0.8,0.42,,,0.0
2022-05-18 08:00:00,16.6,0.3,0,74,1003.9,1.0,1.09,,,
2022-05-18 09:00:00,21.0,1.0,200,47,1003.6,1.0,1.82,,,7.0
2022-05-18 10:00:00,22.6,1.8,250,41,1003.8,1.0,2.17,,,8.0
2022-05-18 11:00:00,21.7,1.3,320,45,1004.2,0.5,1.95,,,9.0
2022-05-18 12:00:00,21.7,1.7,360,47,1003.3,0.0,1.06,0.0,,10.0
2022-05-18 13:00:00,24.0,3.2,70,41,1002.0,0.7,2.62,,,8.0
2022-05-18 14:00:00,25.8,1.6,270,36,1001.2,1.0,3.04,,,5.0
2022-05-18 15:00:00,27.6,4.9,270,26,1000.6,1.0,2.83,,,0.0
2022-05-18 16:00:00,27.2,5.8,250,25,1000.3,1.0,2.42,,,0.0
2022-05-18 17:00:00,27.3,3.0,230,25,1000.1,1.0,1.77,,,4.0
2022-05-18 18:00:00,26.0,5.4,230,28,1000.4,1.0,1.09,,,6.0
2022-05-18 19:00:00,24.7,4.5,230,29,1000.9,0.4,0.35,,,7.0
2022-05-18 20:00:00,23.2,2.4,230,31,1001.2,0.0,0.04,,,2.0
2022-05-18 21:00:00,22.5,1.9,230,32,1001.8,,,,,6.0
2022-05-18 22:00:00,21.2,1.6,290,35,1002.8,,,,,0.0
2022-05-18 23:00:00,18.4,0.5,110,43,1003.2,,,,,6.0
2022-05-19 00:00:00,18.0,0.9,90,43,1003.2,,,,,6.0
2022-05-19 01:00:00,14.8,0.5,90,55,1003.2,,,,,6.0
2022-05-19 02:00:00,14.0,0.1,0,55,1002.9,,,,,1.0
2022-05-19 03:00:00,14.1,0.4,0,53,1003.3,,,,,2.0
2022-05-19 04:00:00,12.3,0.7,110,61,1003.5,,,,,4.0
2022-05-19 05:00:00,12.3,1.1,90,64,1003.5,,,,,6.0
2022-05-19 06:00:00,12.0,0.4,0,66,1003.8,0.0,0.03,,,0.0
2022-05-19 07:00:00,15.9,0.0,0,57,1004.0,0.6,0.47,,,5.0
2022-05-19 08:00:00,18.2,0.5,270,50,1004.0,1.0,0.92,,,6.0
2022-05-19 09:00:00,20.7,1.1,250,34,1004.0,1.0,1.54,,,7.0
2022-05-19 10:00:00,21.2,2.1,200,31,1003.9,0.6,1.71,,,8.0
2022-05-19 11:00:00,22.4,2.1,200,32,1003.8,0.0,1.9,,,9.0
2022-05-19 12:00:00,23.2,3.0,250,29,1003.6,0.0,1.6,,,9.0
2022-05-19 13:00:00,24.1,3.1,250,27,1003.3,0.0,2.01,,,10.0
2022-05-19 14:00:00,23.7,3.5,270,27,1003.1,0.1,1.8,,,10.0
2022-05-19 15:00:00,24.2,3.4,270,28,1002.6,0.9,2.05,,,9.0
2022-05-19 16:00:00,24.4,4.7,250,27,1002.1,1.0,2.09,,,8.0
2022-05-19 17:00:00,24.6,3.5,250,28,1001.6,1.0,1.36,,,8.0
2022-05-19 18:00:00,23.3,2.5,250,29,1001.4,0.3,0.72,,,8.0
2022-05-19 19:00:00,22.5,1.8,230,31,1001.5,0.0,0.22,,,5.0
2022-05-19 20:00:00,18.0,0.7,110,42,1001.8,0.0,0.01,,,5.0
2022-05-19 21:00:00,15.8,0.6,90,46,1002.5,,,,,5.0
2022-05-19 22:00:00,15.5,0.4,0,47,1003.1,,,,,8.0
2022-05-19 23:00:00,15.6,1.2,110,48,1003.0,,,,,10.0
2022-05-20 00:00:00,15.1,0.5,110,52,1002.8,,,,,9.0
2022-05-20 01:00:00,13.6,0.7,90,60,1002.7,,,,,7.0
2022-05-20 02:00:00,12.8,0.3,0,65,1002.3,,,,,10.0
2022-05-20 03:00:00,12.3,0.3,0,70,1002.2,,,,,9.0
2022-05-20 04:00:00,12.4,0.7,70,70,1001.8,,,,,10.0
2022-05-20 05:00:00,10.9,0.6,110,74,1002.1,,,,,7.0
2022-05-20 06:00:00,11.6,0.0,0,74,1002.3,0.0,0.01,,,8.0
2022-05-20 07:00:00,13.8,0.2,0,68,1002.2,0.0,0.3,,,8.0
2022-05-20 08:00:00,15.5,0.6,250,59,1002.3,0.3,0.71,,,8.0
2022-05-20 09:00:00,17.4,0.5,20,56,1002.4,0.3,1.06,,,9.0
2022-05-20 10:00:00,20.2,0.7,20,44,1001.6,1.0,2.32,,,7.0
2022-05-20 11:00:00,21.5,1.1,340,38,1000.8,1.0,2.56,,,8.0
2022-05-20 12:00:00,23.3,2.0,290,38,1000.0,1.0,3.22,,,0.0
2022-05-20 13:00:00,24.2,1.8,200,36,999.2,1.0,3.45,,,0.0
2022-05-20 14:00:00,25.7,2.1,270,35,998.2,1.0,3.24,,,0.0
2022-05-20 15:00:00,25.8,2.2,250,35,997.6,1.0,2.98,,,0.0
2022-05-20 16:00:00,25.6,2.6,290,35,997.2,1.0,2.25,,,4.0
2022-05-20 17:00:00,25.2,1.9,320,38,996.8,1.0,1.67,,,4.0
2022-05-20 18:00:00,25.0,1.4,320,37,996.5,1.0,1.02,0.0,,1.0
2022-05-20 19:00:00,23.5,1.4,320,40,996.5,0.6,0.4,,,2.0
2022-05-20 20:00:00,20.0,0.5,20,53,996.9,0.0,0.02,,,3.0
2022-05-20 21:00:00,18.2,0.7,110,63,997.6,,,,,0.0
2022-05-20 22:00:00,16.6,0.2,0,70,998.1,,,,,2.0
2022-05-20 23:00:00,16.7,0.2,0,68,998.3,,,,,6.0
2022-05-21 00:00:00,15.3,0.5,290,71,998.2,,,,,4.0
2022-05-21 01:00:00,16.3,0.3,0,73,997.9,,,,,3.0
2022-05-21 02:00:00,16.2,0.0,0,74,997.5,,,,,7.0
2022-05-21 03:00:00,14.8,0.4,0,80,997.2,,,,,6.0
2022-05-21 04:00:00,14.6,0.2,0,82,997.3,,,,,7.0
2022-05-21 05:00:00,14.6,0.7,110,83,997.2,,,,,6.0
2022-05-21 06:00:00,14.3,0.1,0,88,997.3,0.0,0.03,,,1.0
2022-05-21 07:00:00,16.2,0.1,0,78,997.5,0.5,0.44,,,2.0
2022-05-21 08:00:00,18.2,0.5,270,72,997.6,1.0,1.14,,,0.0
2022-05-21 09:00:00,19.3,0.8,270,68,997.5,1.0,1.58,,,0.0
2022-05-21 10:00:00,20.6,1.5,250,66,997.3,0.4,1.54,,,5.0
2022-05-21 11:00:00,22.2,1.9,250,56,996.8,0.6,2.32,,,2.0
2022-05-21 12:00:00,23.4,2.7,270,49,996.0,0.9,3.1,,,0.0
2022-05-21 13:00:00,24.8,2.0,290,47,995.0,1.0,3.37,,,0.0
2022-05-21 14:00:00,25.1,3.3,270,44,994.4,0.9,3.17,,,0.0
2022-05-21 15:00:00,25.7,3.4,270,43,993.6,1.0,3.07,,,1.0
2022-05-21 16:00:00,25.5,3.4,270,46,993.0,1.0,2.44,,,1.0
2022-05-21 17:00:00,25.7,3.9,270,45,992.5,1.0,1.82,,,0.0
2022-05-21 18:00:00,25.2,3.2,270,50,992.4,1.0,1.12,,,0.0
2022-05-21 19:00:00,23.2,3.6,270,58,992.9,0.5,0.45,,,3.0
2022-05-21 20:00:00,21.7,2.2,270,59,993.4,0.0,0.03,,,0.0
2022-05-21 21:00:00,20.7,1.4,290,65,993.9,,,,,2.0
2022-05-21 22:00:00,19.8,1.7,270,70,994.5,,,,,2.0
2022-05-21 23:00:00,17.5,0.5,180,78,994.5,,,,,3.0
2022-05-22 00:00:00,16.2,0.6,90,83,994.3,,,,,5.0
2022-05-22 01:00:00,15.1,0.4,0,87,994.1,,,,,5.0
2022-05-22 02:00:00,14.6,0.5,90,89,994.0,,,,,4.0
2022-05-22 03:00:00,13.8,0.7,90,91,994.1,,,,,3.0
2022-05-22 04:00:00,13.5,0.2,0,90,994.0,,,,,5.0
2022-05-22 05:00:00,12.9,0.7,140,93,994.5,,,,,6.0
2022-05-22 06:00:00,14.1,0.5,90,92,994.9,0.0,0.01,,,6.0
2022-05-22 07:00:00,16.1,0.7,230,83,995.1,0.0,0.22,,,6.0
2022-05-22 08:00:00,17.0,1.7,270,76,995.0,0.4,0.85,,,6.0
2022-05-22 09:00:00,18.0,1.2,290,73,995.3,0.6,1.38,,,7.0
2022-05-22 10:00:00,20.0,1.1,160,62,994.5,1.0,2.52,,,4.0
2022-05-22 11:00:00,21.8,1.5,320,57,994.3,1.0,2.92,,,0.0
2022-05-22 12:00:00,23.8,1.6,250,52,993.2,1.0,3.25,,,0.0
2022-05-22 13:00:00,24.9,3.5,250,50,993.0,1.0,3.37,,,1.0
2022-05-22 14:00:00,27.4,2.7,270,45,992.3,1.0,3.25,,,0.0
2022-05-22 15:00:00,27.3,3.3,290,46,991.8,1.0,2.98,,,0.0
2022-05-22 16:00:00,27.5,3.8,290,43,991.6,1.0,2.36,,,0.0
2022-05-22 17:00:00,26.8,3.1,290,46,991.7,1.0,1.75,,,0.0
2022-05-22 18:00:00,25.9,3.1,270,47,991.9,1.0,1.03,,,0.0
2022-05-22 19:00:00,24.6,2.5,270,52,992.3,0.6,0.41,,,0.0
2022-05-22 20:00:00,23.3,1.9,250,58,992.9,0.0,0.04,,,0.0
2022-05-22 21:00:00,20.0,1.0,90,71,993.7,,,,,0.0
2022-05-22 22:00:00,18.4,1.0,90,77,994.4,,,,,0.0
2022-05-22 23:00:00,17.7,0.6,90,80,995.0,,,,,0.0
2022-05-23 00:00:00,16.8,0.8,90,86,995.7,,,,,0.0
2022-05-23 01:00:00,16.2,0.7,110,88,995.9,,,,,0.0
2022-05-23 02:00:00,15.8,1.0,90,88,996.1,,,,,0.0
2022-05-23 03:00:00,15.0,0.2,0,92,996.2,,,,,0.0
2022-05-23 04:00:00,14.2,0.4,0,93,996.5,,,,,0.0
2022-05-23 05:00:00,13.7,0.2,0,94,996.8,,,,,4.0
2022-05-23 06:00:00,14.1,0.4,0,94,997.5,0.0,0.03,,,4.0
2022-05-23 07:00:00,16.5,0.7,50,91,997.9,0.5,0.43,,,6.0
2022-05-23 08:00:00,18.2,0.5,90,81,998.2,1.0,1.07,,,5.0
2022-05-23 09:00:00,20.3,0.9,20,72,998.3,1.0,1.89,,,1.0
2022-05-23 10:00:00,22.4,2.4,230,63,998.5,1.0,2.54,,,0.0
2022-05-23 11:00:00,24.1,1.6,250,55,998.3,1.0,3.04,,,0.0
2022-05-23 12:00:00,25.7,2.7,230,48,998.1,1.0,3.35,,,0.0
2022-05-23 13:00:00,27.2,2.4,320,45,997.6,1.0,3.42,,,0.0
2022-05-23 14:00:00,28.6,2.3,290,41,997.2,1.0,3.26,,,0.0
2022-05-23 15:00:00,29.2,2.3,340,39,997.0,1.0,2.92,,,0.0
2022-05-23 16:00:00,29.5,1.7,250,41,996.6,1.0,2.37,,,1.0
2022-05-23 17:00:00,29.3,2.4,320,39,996.6,1.0,1.69,,,3.0
2022-05-23 18:00:00,28.7,2.9,270,39,996.7,1.0,1.08,,,5.0
2022-05-23 19:00:00,27.6,2.5,270,41,997.1,0.5,0.38,,,3.0
2022-05-23 20:00:00,25.8,1.9,270,48,997.8,0.0,0.05,,,3.0
2022-05-23 21:00:00,24.2,1.8,270,60,998.8,,,,,4.0
2022-05-23 22:00:00,23.2,1.9,270,60,999.6,,,,,1.0
2022-05-23 23:00:00,20.4,0.5,70,69,1000.4,,,,,0.0
2022-05-24 00:00:00,18.5,0.4,0,74,1000.7,,,,,1.0
2022-05-24 01:00:00,17.3,0.4,0,74,1000.9,,,,,0.0
2022-05-24 02:00:00,16.4,0.5,90,77,1000.7,,,,,0.0
2022-05-24 03:00:00,15.0,0.6,110,81,1000.8,,,,,0.0
2022-05-24 04:00:00,14.0,0.5,90,83,1001.1,,,,,2.0
2022-05-24 05:00:00,13.5,0.4,0,83,1001.4,,,,,2.0
2022-05-24 06:00:00,13.4,0.5,90,86,1001.9,0.0,0.02,,,2.0
2022-05-24 07:00:00,17.2,0.0,0,72,1002.3,0.9,0.49,,,2.0
2022-05-24 08:00:00,19.7,0.4,0,64,1002.5,1.0,1.22,,,6.0
2022-05-24 09:00:00,21.4,1.1,340,56,1002.5,1.0,1.98,,,4.0
2022-05-24 10:00:00,23.2,1.2,270,46,1002.1,1.0,2.61,,,1.0
2022-05-24 11:00:00,24.8,0.7,250,41,1001.6,1.0,3.15,,,0.0
2022-05-24 12:00:00,26.8,1.6,290,32,1000.7,1.0,3.46,,,0.0
2022-05-24 13:00:00,28.1,2.4,360,25,999.8,1.0,3.61,,,0.0
2022-05-24 14:00:00,29.2,1.8,270,27,998.8,1.0,3.5,,,0.0
2022-05-24 15:00:00,30.4,1.5,320,26,998.0,1.0,3.15,,,0.0
2022-05-24 16:00:00,30.2,2.6,270,27,997.4,1.0,2.58,,,0.0
2022-05-24 17:00:00,29.8,2.1,340,29,997.1,1.0,1.92,,,0.0
2022-05-24 18:00:00,29.2,1.0,290,31,997.0,1.0,1.17,,,0.0
2022-05-24 19:00:00,26.8,0.8,20,38,997.1,0.8,0.44,,,0.0
2022-05-24 20:00:00,23.2,0.8,90,49,997.7,0.0,0.04,,,0.0
2022-05-24 21:00:00,23.9,1.6,230,44,998.2,,,,,6.0
2022-05-24 22:00:00,20.6,1.0,110,56,998.1,,,,,6.0
2022-05-24 23:00:00,18.6,0.7,90,63,998.3,,,,,6.0
2022-05-25 00:00:00,17.3,0.7,90,67,998.1,,,,,5.0
2022-05-25 01:00:00,16.1,0.9,90,72,998.2,,,,,4.0
2022-05-25 02:00:00,15.5,0.8,90,74,997.7,,,,,4.0
2022-05-25 03:00:00,14.7,0.8,90,76,997.4,,,,,0.0
2022-05-25 04:00:00,13.8,0.4,0,80,997.5,,,,,0.0
2022-05-25 05:00:00,13.6,0.7,90,82,997.6,,,,,1.0
2022-05-25 06:00:00,13.6,0.3,0,83,998.1,0.0,0.02,,,0.0
2022-05-25 07:00:00,16.8,0.2,0,75,998.1,0.9,0.49,,,0.0
2022-05-25 08:00:00,19.0,0.6,20,65,997.8,1.0,1.2,,,1.0
2022-05-25 09:00:00,20.9,1.1,230,56,997.5,1.0,1.89,,,1.0
2022-05-25 10:00:00,23.2,0.8,320,48,996.8,1.0,2.51,,,0.0
2022-05-25 11:00:00,25.2,1.0,250,42,995.7,1.0,2.95,,,4.0
2022-05-25 12:00:00,26.8,1.5,20,37,995.2,1.0,3.32,,,4.0
2022-05-25 13:00:00,26.5,2.1,250,42,993.9,1.0,3.08,,,7.0
2022-05-25 14:00:00,28.2,2.0,290,37,992.9,1.0,2.82,,,8.0
2022-05-25 15:00:00,27.7,2.9,290,39,992.3,1.0,2.27,,,8.0
2022-05-25 16:00:00,27.5,3.9,270,40,991.9,1.0,2.17,,,6.0
2022-05-25 17:00:00,26.7,2.4,320,41,991.5,1.0,1.75,,,3.0
2022-05-25 18:00:00,24.9,2.3,320,44,991.3,0.6,0.71,,,7.0
2022-05-25 19:00:00,23.7,3.1,290,54,991.7,0.0,0.17,,,10.0
2022-05-25 20:00:00,22.1,3.0,270,55,992.1,0.0,0.01,,,9.0
2022-05-25 21:00:00,21.3,2.8,270,55,992.3,,,,,10.0
2022-05-25 22:00:00,20.7,2.0,270,58,992.5,,,0.0,,10.0
2022-05-25 23:00:00,20.3,3.2,270,58,992.1,,,0.0,,10.0
2022-05-26 00:00:00,19.8,1.8,230,59,991.3,,,0.0,,10.0
2022-05-26 01:00:00,18.7,2.9,270,66,990.7,,,0.0,,10.0
2022-05-26 02:00:00,15.6,1.4,270,86,991.6,,,4.7,,7.0
2022-05-26 03:00:00,15.3,1.9,230,88,991.8,,,0.0,,1.0
2022-05-26 04:00:00,15.0,2.4,250,86,991.7,,,,,5.0
2022-05-26 05:00:00,14.0,1.5,200,87,991.9,,,,,6.0
2022-05-26 06:00:00,14.0,1.2,250,88,992.3,0.0,0.01,,,0.0
2022-05-26 07:00:00,14.0,0.4,0,89,992.7,0.0,0.17,,,2.0
2022-05-26 08:00:00,15.0,1.9,270,78,992.8,0.0,0.45,,,0.0
2022-05-26 09:00:00,16.7,1.8,230,70,992.8,0.5,1.43,,,0.0
2022-05-26 10:00:00,18.2,0.9,250,61,992.7,0.9,2.63,,,0.0
2022-05-26 11:00:00,18.5,2.0,230,60,992.3,0.8,2.61,,,0.0
2022-05-26 12:00:00,21.1,3.0,250,49,991.9,1.0,3.51,,,0.0
2022-05-26 13:00:00,22.3,2.9,200,46,991.0,1.0,3.7,,,0.0
2022-05-26 14:00:00,23.3,2.9,270,39,990.3,0.9,3.44,,,0.0
2022-05-26 15:00:00,23.6,3.8,270,33,989.6,0.9,2.9,,,0.0
2022-05-26 16:00:00,24.1,3.5,250,32,988.9,0.9,2.3,,,0.0
2022-05-26 17:00:00,24.4,3.3,250,31,988.3,0.9,1.98,,,0.0
2022-05-26 18:00:00,23.6,4.4,270,29,988.1,1.0,1.29,,,0.0
2022-05-26 19:00:00,22.3,2.8,270,31,988.4,1.0,0.52,,,0.0
2022-05-26 20:00:00,20.9,3.0,270,31,988.7,0.3,0.05,,,0.0
2022-05-26 21:00:00,17.9,0.4,0,39,988.9,,,,,1.0
2022-05-26 22:00:00,18.7,1.7,250,33,988.9,,,,,1.0
2022-05-26 23:00:00,17.7,1.8,270,32,989.1,,,,,2.0
2022-05-27 00:00:00,16.9,1.3,250,39,988.2,,,,,6.0
2022-05-27 01:00:00,14.1,0.7,110,51,987.6,,,,,5.0
2022-05-27 02:00:00,14.9,0.5,140,51,986.9,,,,,1.0
2022-05-27 03:00:00,14.8,0.4,0,54,986.5,,,,,7.0
2022-05-27 04:00:00,15.8,1.8,230,59,986.6,,,,,10.0
2022-05-27 05:00:00,15.6,1.3,250,65,986.6,,,,,9.0
2022-05-27 06:00:00,15.8,2.2,230,69,986.8,0.0,0.01,,,7.0
2022-05-27 07:00:00,16.2,2.3,250,73,987.0,0.0,0.24,,,3.0
2022-05-27 08:00:00,17.8,2.8,250,69,987.2,0.2,0.73,,,3.0
2022-05-27 09:00:00,18.6,3.3,270,60,987.0,0.4,1.28,,,8.0
2022-05-27 10:00:00,20.3,3.9,250,56,986.6,0.7,2.08,,,8.0
2022-05-27 11:00:00,21.4,3.8,270,52,986.8,0.7,2.77,,,8.0
2022-05-27 12:00:00,22.7,4.4,270,45,986.6,0.8,3.27,,,9.0
2022-05-27 13:00:00,24.2,4.5,250,42,986.2,0.8,3.39,,,7.0
2022-05-27 14:00:00,23.9,5.4,270,42,986.0,0.6,2.76,,,7.0
2022-05-27 15:00:00,24.4,4.9,250,43,985.8,0.7,2.29,,,7.0
2022-05-27 16:00:00,24.6,4.5,250,42,985.8,0.9,2.25,,,7.0
2022-05-27 17:00:00,25.2,4.6,270,41,985.9,1.0,2.13,,,7.0
2022-05-27 18:00:00,24.0,4.6,270,44,986.3,1.0,1.25,,,1.0
2022-05-27 19:00:00,22.6,3.9,270,47,987.3,1.0,0.53,,,2.0
2022-05-27 20:00:00,21.1,2.3,270,52,988.1,0.3,0.06,,,0.0
2022-05-27 21:00:00,19.1,1.3,290,59,989.0,,,,,0.0
2022-05-27 22:00:00,16.2,0.6,110,73,989.8,,,,,0.0
2022-05-27 23:00:00,15.8,1.2,90,76,990.5,,,,,0.0
2022-05-28 00:00:00,14.5,0.6,90,81,990.9,,,,,0.0
2022-05-28 01:00:00,14.5,1.2,90,82,990.4,,,,,0.0
2022-05-28 02:00:00,12.6,0.8,70,85,989.9,,,,,3.0
2022-05-28 03:00:00,12.1,1.0,110,85,990.0,,,,,5.0
2022-05-28 04:00:00,11.5,0.5,110,89,990.6,,,,,0.0
2022-05-28 05:00:00,11.2,0.5,110,90,991.3,,,,,0.0
2022-05-28 06:00:00,11.1,0.1,0,90,992.1,0.0,0.03,,,1.0
2022-05-28 07:00:00,14.8,0.1,0,82,992.4,0.9,0.53,,,1.0
2022-05-28 08:00:00,17.6,0.4,0,71,992.4,1.0,1.26,,,3.0
2022-05-28 09:00:00,21.0,1.7,250,59,992.6,1.0,1.93,,,5.0
2022-05-28 10:00:00,22.9,2.1,230,53,992.4,1.0,2.61,,,5.0
2022-05-28 11:00:00,24.3,1.8,200,49,992.3,1.0,2.95,,,6.0
2022-05-28 12:00:00,26.3,2.3,290,41,991.9,1.0,3.21,,,6.0
2022-05-28 13:00:00,27.5,3.1,250,37,991.8,1.0,3.25,,,7.0
2022-05-28 14:00:00,28.5,3.0,270,37,991.4,1.0,3.21,,,7.0
2022-05-28 15:00:00,28.7,2.8,270,39,991.1,1.0,2.82,,,6.0
2022-05-28 16:00:00,29.0,4.1,250,38,990.9,1.0,2.43,,,1.0
2022-05-28 17:00:00,28.6,3.9,230,37,990.7,1.0,1.8,,,0.0
2022-05-28 18:00:00,28.3,3.2,250,33,990.7,1.0,1.14,,,0.0
2022-05-28 19:00:00,26.9,3.4,270,30,991.1,1.0,0.46,,,0.0
2022-05-28 20:00:00,24.8,1.5,270,27,992.0,0.0,0.07,,,0.0
2022-05-28 21:00:00,19.9,1.2,90,39,992.6,,,,,0.0
2022-05-28 22:00:00,17.3,0.9,90,47,993.2,,,,,0.0
2022-05-28 23:00:00,16.6,1.1,90,51,993.2,,,,,0.0
2022-05-29 00:00:00,15.0,0.6,110,56,993.4,,,,,0.0
2022-05-29 01:00:00,14.6,1.1,90,56,993.6,,,,,0.0
2022-05-29 02:00:00,13.6,1.0,90,62,993.7,,,,,0.0
2022-05-29 03:00:00,13.3,0.4,0,67,993.9,,,,,0.0
2022-05-29 04:00:00,13.3,0.2,0,72,993.8,,,,,0.0
2022-05-29 05:00:00,11.8,0.5,90,81,994.0,,,,,0.0
2022-05-29 06:00:00,12.1,0.2,0,83,994.0,0.0,0.03,,,0.0
2022-05-29 07:00:00,15.6,0.1,0,70,993.9,0.9,0.55,,,0.0
2022-05-29 08:00:00,18.0,0.2,0,63,993.9,1.0,1.28,,,0.0
2022-05-29 09:00:00,20.3,1.1,180,54,993.6,1.0,2.04,,,0.0
2022-05-29 10:00:00,22.9,1.0,320,55,993.0,1.0,2.71,,,0.0
2022-05-29 11:00:00,24.7,1.2,320,44,992.3,1.0,3.24,,,4.0
2022-05-29 12:00:00,25.3,1.1,90,37,991.5,1.0,3.55,,,4.0
2022-05-29 13:00:00,26.6,2.0,250,36,990.8,1.0,3.08,,,7.0
2022-05-29 14:00:00,28.3,1.6,250,35,989.8,0.9,2.9,,,6.0
2022-05-29 15:00:00,28.8,2.1,290,34,989.3,1.0,2.52,,,8.0
2022-05-29 16:00:00,28.4,1.3,290,36,988.8,1.0,2.38,,,2.0
2022-05-29 17:00:00,29.3,1.7,360,34,988.4,1.0,2.01,,,0.0
2022-05-29 18:00:00,29.0,1.1,320,35,988.0,1.0,1.3,,,5.0
2022-05-29 19:00:00,26.8,1.1,20,39,988.3,1.0,0.54,,,0.0
2022-05-29 20:00:00,23.3,1.0,90,50,988.4,0.2,0.07,,,0.0
2022-05-29 21:00:00,20.5,0.6,110,61,989.1,,,,,0.0
2022-05-29 22:00:00,20.2,0.8,90,63,989.5,,,,,0.0
2022-05-29 23:00:00,19.2,0.5,90,68,989.4,,,,,7.0
2022-05-30 00:00:00,19.5,0.4,0,68,989.6,,,,,9.0
2022-05-30 01:00:00,19.0,1.0,90,71,989.3,,,,,8.0
2022-05-30 02:00:00,18.5,0.3,0,77,989.1,,,,,9.0
2022-05-30 03:00:00,18.6,0.2,0,78,989.1,,,,,10.0
2022-05-30 04:00:00,18.2,0.7,110,81,988.7,,,0.0,,8.0
2022-05-30 05:00:00,18.3,0.8,110,82,988.5,,,0.0,,5.0
2022-05-30 06:00:00,18.8,0.4,0,80,988.5,0.0,0.01,0.0,,7.0
2022-05-30 07:00:00,19.3,0.1,0,77,988.5,0.0,0.16,0.0,,5.0
2022-05-30 08:00:00,19.9,0.3,0,73,988.2,0.0,0.44,,,9.0
2022-05-30 09:00:00,21.0,0.3,0,71,988.2,0.0,0.54,,,9.0
2022-05-30 10:00:00,23.1,1.7,270,62,988.1,0.3,1.59,,,9.0
2022-05-30 11:00:00,23.8,1.0,250,56,987.9,0.0,1.6,,,10.0
2022-05-30 12:00:00,24.1,1.5,290,53,987.5,0.0,1.42,,,9.0
2022-05-30 13:00:00,24.5,1.8,270,52,986.9,0.0,1.25,0.0,,10.0
2022-05-30 14:00:00,24.5,1.7,270,55,986.5,0.0,1.18,,,10.0
2022-05-30 15:00:00,24.7,2.4,250,54,986.2,0.0,0.91,,,9.0
2022-05-30 16:00:00,23.7,2.8,270,58,986.3,0.0,0.71,,,10.0
2022-05-30 17:00:00,21.8,3.4,270,69,986.7,0.0,0.13,,,9.0
2022-05-30 18:00:00,21.0,1.2,320,73,986.9,0.0,0.06,,,10.0
2022-05-30 19:00:00,21.2,2.3,270,74,987.4,0.0,0.02,,,6.0
2022-05-30 20:00:00,20.5,3.7,270,73,988.1,0.0,0.0,,,9.0
2022-05-30 21:00:00,19.9,3.1,270,76,989.2,,,,,10.0
2022-05-30 22:00:00,19.7,2.3,270,77,989.7,,,,,9.0
2022-05-30 23:00:00,19.3,3.2,270,79,990.0,,,,,7.0
2022-05-31 00:00:00,18.7,3.6,270,77,990.5,,,,,6.0
2022-05-31 01:00:00,17.7,2.5,270,80,990.9,,,,,2.0
2022-05-31 02:00:00,16.7,1.1,250,79,991.6,,,,,0.0
2022-05-31 03:00:00,13.9,0.6,90,87,991.8,,,,,0.0
2022-05-31 04:00:00,12.8,0.7,90,88,992.2,,,,,0.0
2022-05-31 05:00:00,12.0,1.0,90,88,992.3,,,,,0.0
2022-05-31 06:00:00,11.1,0.5,90,90,992.9,0.0,0.01,,,0.0
2022-05-31 07:00:00,15.4,0.5,20,76,993.7,0.9,0.62,,,0.0
2022-05-31 08:00:00,17.5,0.8,70,66,994.6,1.0,1.37,,,0.0
2022-05-31 09:00:00,19.2,1.8,270,51,995.2,1.0,2.09,,,0.0
2022-05-31 10:00:00,21.9,1.5,360,41,995.0,1.0,2.75,,,0.0
2022-05-31 11:00:00,22.0,0.5,250,41,995.2,0.7,2.72,,,7.0
2022-05-31 12:00:00,24.8,2.1,340,36,995.1,0.9,3.28,,,3.0
2022-05-31 13:00:00,25.0,2.1,200,32,994.2,1.0,3.52,,,0.0
2022-05-31 14:00:00,26.7,2.6,250,28,993.4,1.0,3.43,,,0.0
2022-05-31 15:00:00,27.3,3.2,250,27,992.9,1.0,3.09,,,0.0
2022-05-31 16:00:00,27.7,3.2,270,27,992.8,1.0,2.59,,,0.0
2022-05-31 17:00:00,27.0,4.0,270,29,992.4,1.0,1.9,,,0.0
2022-05-31 18:00:00,26.1,3.8,290,28,993.0,1.0,1.18,,,1.0
2022-05-31 19:00:00,24.3,4.4,270,29,993.6,1.0,0.5,,,0.0
2022-05-31 20:00:00,22.7,1.8,270,33,994.1,0.0,0.07,,,4.0
2022-05-31 21:00:00,19.9,0.7,90,37,994.7,,,,,2.0
2022-05-31 22:00:00,16.6,1.0,90,48,995.0,,,,,6.0
2022-05-31 23:00:00,15.9,0.7,70,51,995.1,,,,,8.0
