지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
5346,2009-08-06,,부안_부안읍,전북특별자치도 부안군 부안읍,,35.7317,126.733,38,,,,
5347,2009-08-06,,부안_동진면,전북특별자치도 부안군 동진면,,35.7496,126.7388,22,,,,
5348,2009-08-06,,부안_하서면,전북특별자치도 부안군 하서면,,35.7156,126.662,15,,,,
5349,2009-08-06,,부안_보안면,전북특별자치도 부안군 보안면,,35.6122,126.6713,24,,,,
5355,2019-08-13,,군산_나운동,전북특별자치도,,35.9778,126.7152,18,,,,
5356,2019-08-13,,군산_흥남동,전북특별자치도,,35.9648,126.6995,18,,,,
5357,2020-04-29,,익산_동산동,,,35.9283,126.9737,16,,,,
5400,2012-09-20,,신풍동,,,35.9728,126.7008,8,,,,
5401,2012-09-20,,소룡동,,,35.9734,126.6514,6,,,,
5402,2012-09-20,,팔복동,,,35.8515,127.087,24,,,,
5403,2012-09-20,,금암동,,,35.8349,127.1352,32.6,,,,
5404,2012-09-20,,죽항동,전북특별자치도 남원시 인월면 자래리,,35.4075,127.3845,101.89,,,,
5405,2012-09-20,,삼천동,,,35.799,127.1215,80,,,,
5406,2012-09-20,,중앙동,,,35.8235,127.1406,35,,,,
5407,2012-09-20,,팔봉동,,,35.9622,127.0051,50,,,,
5408,2012-09-20,,연지동,전북특별자치도 정읍시 산외면 종산리,,35.5705,126.8492,36.79,,,,
5409,2012-09-20,,개정동,,,35.9644,126.7544,12,,,,
5410,2012-09-20,,남중동,,,35.948,126.9582,24,,,,
5411,2012-09-20,,고창읍,전북특별자치도 고창군 고창읍,,35.4382,126.7127,67,,,,
5412,2012-09-20,,모현동,,,35.9546,126.9414,25,,,,
5413,2015-09-15,,부안읍,전북특별자치도 부안군 부안읍,,35.7242,126.7344,21,,,,
5414,2016-03-11,,요촌동,전북특별자치도 김제시,,35.8049,126.8914,21.66,,,,
5415,2019-08-13,,심원면,전북특별자치도,,35.5244,126.5511,13,,,,
5416,2019-08-13,,무주읍,전북특별자치도,,36.0088,127.6624,198,,,,
5417,2019-08-13,,순창읍,전북특별자치도,,35.3745,127.1378,92,,,,
5418,2019-08-13,,고산면,전북특별자치도,,35.9766,127.205,50,,,,
5419,2019-08-13,,임실읍,전북특별자치도,,35.6134,127.2794,233,,,,
5420,2019-08-13,,장수읍,전북특별자치도,,35.6473,127.5217,425,,,,
5421,2019-08-13,,송천동,전북특별자치도,,35.8674,127.1175,22,,,,
5422,2019-08-13,,신태인,전북특별자치도,,35.6883,126.8868,11,,,,
5423,2019-08-13,,진안읍,전북특별자치도,,35.7973,127.4349,288,,,,
5424,2020-01-01,,비응도동,,,35.949,126.5834,10,,,,
5425,2020-01-01,,옥산리,,,35.9394,126.7484,22,,,,
5426,2020-02-20,,혁신동,,,35.8465,127.0627,30,,,,
5427,2019-09-01,,삼기면,,,36.0203,126.9841,20,,,,
5428,2019-09-01,,용동면,,,36.1097,126.9918,19,,,,
5429,2020-01-01,,봉동읍,,,35.9416,127.1658,30,,,,
5430,2021-02-01,,계화면,,,35.7605,126.6999,21,,,,
5431,2020-12-01,,관촌면,,,35.6737,127.2706,222,,,,
5701,1995-01-01,,정읍,,,35.5887,126.8795,,,,,
5702,1995-01-01,,남원,,,35.426,127.438,,,,,
5703,1997-01-01,,운봉,,,35.4385,127.5285,,,,,
5704,2002-01-01,,김제,,,35.7468,126.8507,,,,,
5705,1999-01-01,,진안,,,35.7742,127.4228,,,,,
5706,2001-01-01,,무주,,,35.8648,127.6503,,,,,
5707,2000-01-01,,계화(호시),,,35.7742,126.6969,,,,,
5709,2011-11-01,,순창군(구림면),전북특별자치도 순창군 구림면,,35.4382,127.0412,269,,,,
5710,2015-09-15,,완주군(이서면),전북특별자치도 완주군 이서면,,35.8288,127.0456,32,,,,
5711,2015-09-15,,임실군(신평면),전북특별자치도 임실군 신평면,,35.6563,127.2659,225,,,,
5712,2015-09-15,,익산시(함열읍),전북특별자치도 익산시 함열읍,,36.0413,126.959,16,,,,
5713,2015-09-15,,부안군(계화면),전북특별자치도 부안군 계화면,,35.7728,126.6696,7,,,,
5714,2015-09-15,,남원시(운봉읍),전북특별자치도 남원시 운봉읍,,35.4385,127.5284,471,,,,
5715,2019-04-03,,장수군(개정리),전북특별자치도 장수군 장수읍,,35.6222,127.5191,535.5,,,,
5716,2019-10-22,,군산시(개정면),,,35.9613,126.7798,6,,,,
5801,2011-11-01,,무주,전북특별자치도 무주군 무주읍,,35.8839,127.6615,500,,,,
5802,2011-11-01,,주천,전북특별자치도 진안군 주천면,,35.9706,127.424,309,,,,
5806,2011-11-01,,안천,전북특별자치도 진안군 안천면,,35.8694,127.5434,311,,,,
5807,2011-11-01,,성수,전북특별자치도 진안군 성수면,,35.7135,127.3337,420,,,,
5808,2011-11-01,,상전,전북특별자치도 진안군 상전면,,35.8054,127.4847,296,,,,
5809,2011-11-01,,부귀,전북특별자치도 진안군 부귀면,,35.8623,127.3993,360,,,,
5810,2011-11-01,,천천,전북특별자치도 장수군 천천면,,35.6849,127.5113,406,,,,
5811,2011-11-01,,장계,전북특별자치도 장수군 장계면,,35.718,127.5988,421,,,,
5812,2011-11-01,,계북,전북특별자치도 장수군 계북면,,35.8105,127.6273,467,,,,
5813,2011-11-01,,신평,전북특별자치도 임실군 신평면,,35.643,127.1887,320,,,,
5814,2011-11-01,,섬진강댐,전북특별자치도 임실군 강진면,,35.5413,127.1121,220,,,,
5815,2011-11-01,,쌍치,전북특별자치도 순창군 쌍치면,,35.4887,126.9719,350,,,,
5817,2011-11-01,,부안댐,전북특별자치도 부안군 변산면,,35.6786,126.5717,10.45,,,,
5819,2011-11-01,,설천,전북특별자치도 무주군 설천면,,36.0158,127.7163,237,,,,
5822,2011-11-01,,무풍,전북특별자치도 무주군 무풍면,,35.9495,127.8452,400,,,,
5823,2011-11-01,,운봉,전북특별자치도 남원시 운봉읍,,35.4481,127.5636,520,,,,
5824,2011-11-01,,아영,경상남도 함양군 백전면,,35.5258,127.6156,464,,,,
5825,2011-11-01,,산내(남강),전북특별자치도 남원시 산내면,,35.3469,127.5461,627,,,,
5826,2015-02-23,,청림,전북특별자치도 부안군 상서면,,35.6577,126.6153,51.02,,,,
5870,2011-11-01,,운암면,전북특별자치도 임실군 운암면,,35.6606,127.1606,244,,,,
5872,2018-08-24,,새만금,전북특별자치도 부안군 변산면,,35.435,126.3147,,,,,
5873,2018-09-06,,완주군 반교리,전북특별자치도 완주군 이서면,,35.8303,127.0323,67,,,,
5874,2020-09-01,,군산항,,,35.9747,126.5868,,,,,
5890,2020-11-16,,무주 청량산,,,35.9929,127.7262,654,,,,
5891,2020-11-16,,진안 고산,,,35.8436,127.518,597,,,,
5892,2021-11-15,,무주 강선대,,,36.0173,127.6347,325,,,,
5894,2021-11-15,,장수 백운산,,,35.6474,127.5855,667,,,,
5895,2021-11-15,,무주 삿갓봉,,,35.7999,127.6518,605,,,,
5899,2019-04-03,,순창 추령봉,전북특별자치도 순창군 복흥면,,35.4887,126.9392,418,,,,
5900,2019-04-03,,완주 시루봉,전북특별자치도 완주군 경천면,,36.0749,127.2777,242,,,,
5901,2018-06-29,,실내봉,전북특별자치도 완주군 동상면 수만리,,35.9322,127.255,430,,,,
5902,2018-06-29,,완주 운장산,전북특별자치도 완주군 동상면 신월리,,35.9293,127.3489,564,,,,
5903,2018-06-29,,완주 국사봉,전북특별자치도 완주군 상관면 신리,,35.7692,127.2225,275,,,,
5904,2018-06-29,,완주 남당산,전북특별자치도 완주군 운주면 구제리,,36.091,127.2295,358,,,,
5905,2018-06-29,,임실 지초봉,전북특별자치도 임실군 삼계면 죽계리,,35.518,127.2277,464,,,,
5906,2018-06-29,,장수 할미봉,전북특별자치도 장수군 장계면 명덕리,,35.736,127.6559,785,,,,
5907,2018-06-29,,진안 성수산,전북특별자치도 진안군 백운면 신암리,,35.6196,127.446,785,,,,
5908,2018-06-29,,무주 민주지산,전북특별자치도 무주군 설천면 대불리,,36.0126,127.8477,787,,,,
5909,2016-03-07,,조항산,전북특별자치도 무주군 적상면 방이리,,35.9607,127.5922,667,,,,
5910,2016-03-07,,덕유산,전북특별자치도 무주군 무풍면 삼거리,,35.8964,127.8271,921,,,,
5911,2016-03-07,,장안산,전북특별자치도 장수군 장계면 대곡리,,35.6562,127.6132,788,,,,
5912,2016-03-07,,남원 봉화산,전북특별자치도 남원시 아영면 일대리,,35.5518,127.5832,921,,,,
5913,2016-03-07,,덕태산,전북특별자치도 진안군 백운면 백암리,,35.6855,127.4554,908,,,,
5914,2016-03-07,,내동산,전북특별자치도 진안군 성수면 외궁리,,35.6974,127.3462,584,,,,
5915,2016-03-07,,상두산,전북특별자치도 정읍시 산외면 상두리,,35.6639,127.0573,370,,,,
5916,2016-03-07,,회문산,전북특별자치도 정읍시 산내면 종성리,,35.5164,127.0894,612,,,,
5917,2016-03-07,,여분산,전북특별자치도 순창군 쌍치면 운암리,,35.4976,127.0441,453,,,,
5918,2016-03-07,,추월산,전북특별자치도 순창군 복흥면 주평리,,35.4099,126.9665,645,,,,
5919,2016-03-07,,방장산(솔재),전북특별자치도 고창군 고창읍 월산리,,35.4018,126.725,464,,,,
5920,2010-11-15,,달궁,전북특별자치도 남원시 산내면,,35.3452,127.5511,618,,,,
5921,2010-11-15,,덕동,전북특별자치도 남원시 산내면,,35.3641,127.5736,510,,,,
5922,2010-11-15,,뱀사골,전북특별자치도 남원시 산내면,,35.3077,127.5861,1262,,,,
5923,2010-11-15,,와운,전북특별자치도 남원시 산내면,,35.3586,127.5875,593,,,,
5924,2010-11-15,,백련사,전북특별자치도 무주군 설천면,,35.8604,127.7653,923,,,,
5925,2010-11-15,,안성1,전북특별자치도 무주군 안성면,,35.8314,127.7369,1171,,,,
5926,2010-11-15,,안성2,전북특별자치도 무주군 안성면,,35.83,127.7339,1085,,,,
5927,2010-11-15,,내변산,전북특별자치도 부안군 변산면,,35.6327,126.5739,32,,,,
5928,2010-11-15,,월음령,전북특별자치도 무주군 설천면,,35.8711,127.7857,782,,,,
5929,2010-11-15,,삿갓재,경상남도 거창군 북상면 월성리,,35.7914,127.7057,1228,,,,
5930,2011-02-15,,정령치,전북특별자치도 남원시 산내면,,35.3644,127.522,1177,,,,
5931,2011-02-15,,적상산,전북특별자치도 무주군 적상면,,35.9563,127.6984,854,,,,
5932,2012-09-20,,내소사,전북특별자치도 부안군 진서면,,35.6088,126.5876,22,,,,
5933,2014-07-03,,추령,전북특별자치도 순창군 복흥면,,35.4773,126.9268,312,,,,
5935,2016-03-10,,까치봉능선,전북특별자치도 정읍시,,35.4873,126.8877,416,,,,
5936,2016-03-10,,해안도로,전북특별자치도 부안군 변산면,,35.6489,126.4673,32,,,,
5937,2019-12-11,,바래봉,,,35.4235,127.568,1020,,,,
6000,2019-04-03,,순천 수이봉,전라남도 순천시 서면,,35.0513,127.482,370,,,,
6001,2019-04-03,,고흥 두방산,전라남도 고흥군 동강면,,34.8063,127.3025,330,,,,
6002,2019-04-03,,화순 고비산,전라남도 화순군 이양면,,34.8429,126.9863,300,,,,
6003,2019-04-03,,곡성 곤방산,전라남도 곡성군 오곡면,,35.2228,127.3162,542,,,,
6004,2019-04-03,,영광 구수산,전라남도 영광군 백수읍,,35.3279,126.4065,264,,,,
6005,2019-11-07,,진도 대곡산,,,34.4623,126.2665,205,,,,
6006,2019-11-07,,진도 여귀산,,,34.4012,126.2468,230,,,,
6007,2019-11-07,,화순 매봉산,,,34.9947,127.1477,322,,,,
6008,2020-11-16,,영광 운무산,,,35.1983,126.5195,183,,,,
6009,2020-11-16,,장흥 용두산,,,34.7621,126.9442,405,,,,
6010,2020-11-16,,장흥 생금산,,,34.7807,126.8017,404,,,,
6011,2020-11-16,,순천 망일봉,,,34.9613,127.2215,286,,,,
6012,2020-11-16,,순천 까망몰랑이산,,,34.9191,127.2424,465,,,,
6013,2020-11-16,,보성 큰봉,,,34.8653,127.2575,539,,,,
6014,2020-11-16,,화순 두봉산,,,34.9126,127.0793,438,,,,
6016,2021-11-15,,강진 부용산,,,34.6023,126.8512,353,,,,
6017,2021-11-15,,고흥 적대봉,,,34.4416,127.1653,116,,,,
6018,2021-11-15,,고흥 벼락산,,,34.5583,127.286,312,,,,
6019,2021-11-15,,장흥 양암봉,,,34.5444,126.892,256,,,,
6020,2021-11-15,,진도 지력산,,,34.4515,126.1443,197,,,,
6021,2021-11-15,,해남 윤도산,,,34.324,126.5911,261,,,,
6100,2011-11-01,,도덕,,,35.1622,126.6976,34,,,,
6101,2011-11-01,,송정1,,,35.1398,126.7934,22,,,,
6102,2011-11-01,,임곡,,,35.2196,126.7448,31,,,,
6103,2011-11-01,,대촌,,,35.0814,126.8337,26,,,,
6104,2011-11-01,,주월동,,,35.1319,126.8933,53,,,,
6105,2011-11-01,,산수2,,,35.1546,126.9361,78,,,,
6106,2011-11-01,,건국,,,35.2229,126.8816,39,,,,
6107,2011-11-01,,농성동,,,35.1566,126.8897,51,,,,
6108,2011-11-01,,유촌,,,35.1654,126.852,21,,,,
6109,2011-11-01,,서석동,,,35.1457,126.9234,67,,,,
6110,2011-11-01,,운암동,,,35.1774,126.8777,29,,,,
6111,2011-11-01,,두암동,,,35.1743,126.9326,74,,,,
6112,2011-11-01,,농성동,,,35.155,126.8885,47,,,,
6113,2011-11-01,,치평동,,,35.1513,126.8527,23,,,,
6115,2011-11-01,,주월동,,,35.1319,126.8933,56,,,,
6116,2011-11-01,,오선동,,,35.2057,126.8087,45,,,,
6117,2011-11-01,,건국동,,,35.23,126.8605,42,,,,
6118,2019-04-04,,광천동,광주광역시 서구,,35.1643,126.8803,29,,,,
6119,2019-04-04,,서구치평동,광주광역시 서구,,35.15,126.8434,24,,,,
6120,2019-04-04,,화정3동,광주광역시 서구,,35.1435,126.8769,53,,,,
6121,2019-04-04,,서장동,광주광역시 서구,,35.1145,126.8304,23,,,,
6122,2019-04-04,,풍암동,광주광역시 서구,,35.1248,126.8787,63,,,,
6123,2019-12-01,,노대동,,,35.0999,126.8969,74,,,,
6124,2019-12-01,,평동,,,35.1232,126.7687,14,,,,
6125,2020-11-13,,우산동,,,35.1575,126.8101,28,,,,
6126,2020-12-01,,일곡동,,,35.2181,126.8926,87,,,,
6127,2020-12-01,,유촌동(유덕),,,35.162,126.845,18,,,,
6150,2010-11-15,,용당,전라남도 영암군 삼호읍,,34.7493,126.3756,4.1,,,,
6151,2010-11-15,,서강,,,34.7413,127.7259,12.41,,,,
6152,2010-11-15,,삼일,,,34.8252,127.7313,47.71,,,,
6153,2010-11-15,,무안,전라남도 무안군 무안읍,,34.9905,126.4764,23,,,,
6154,2010-11-15,,부흥,,,34.803,126.4369,16.11,,,,
6156,2010-11-15,,죽헌로,전라남도 화순군 한천면,,34.9779,126.9987,7,,,,
6157,2010-11-15,,돌정길,전라남도 화순군 춘양면,,34.9505,126.9598,7,,,,
6158,2010-11-15,,평지촌길,전라남도 화순군 청풍면,,34.8763,126.9703,7,,,,
6159,2010-11-15,,이양로,전라남도 화순군 이양면,,34.8879,126.9886,7,,,,
6160,2010-11-15,,적벽로,전라남도 화순군 이서면,,35.1105,127.071,7,,,,
6161,2010-11-15,,학천길,전라남도 화순군 북면,,35.1681,127.1323,7,,,,
6162,2010-11-15,,석등길,전라남도 화순군 동복면,,35.0712,127.1291,10,,,,
6163,2010-11-15,,충의로,전라남도 화순군 동면,,35.0299,127.0385,7,,,,
6164,2010-11-15,,권동길,전라남도 화순군 도암면,,34.9378,126.8968,7,,,,
6165,2010-11-15,,효자길,전라남도 화순군 도곡면,,34.9962,126.9175,7,,,,
6166,2010-11-15,,죽수길,전라남도 화순군 능주면,,34.9897,126.9581,7,,,,
6167,2010-11-15,,사호로,전라남도 화순군 남면,,35.0073,127.0959,7,,,,
6168,2010-11-15,,우항,전라남도 해남군 황산면,,34.577,126.4365,0.6,,,,
6169,2010-11-15,,금평,전라남도 해남군 화원면,,34.6709,126.3277,1,,,,
6170,2010-11-15,,방축,전라남도 해남군 화산면,,34.4913,126.5152,0.5,,,,
6171,2010-11-15,,일평,전라남도 해남군 현산면,,34.4598,126.5536,0.5,,,,
6172,2010-11-15,,성내,전라남도 해남군 해남읍,,34.5734,126.5992,0.8,,,,
6173,2010-11-15,,영춘,전라남도 해남군 옥천면,,34.5675,126.6478,0.4,,,,
6174,2010-11-15,,산정,전라남도 해남군 송지면,,34.3685,126.519,0.4,,,,
6175,2010-11-15,,평활,전라남도 해남군 삼산면,,34.5208,126.61,0.6,,,,
6176,2010-11-15,,초송,전라남도 해남군 산이면,,34.6445,126.4479,0.5,,,,
6177,2010-11-15,,남창,전라남도 해남군 북평면,,34.4081,126.6254,0.5,,,,
6178,2010-11-15,,신월,전라남도 해남군 북일면,,34.4642,126.6761,0.9,,,,
6179,2010-11-15,,동외,전라남도 해남군 문내면,,34.5967,126.314,0.4,,,,
6180,2010-11-15,,화내,전라남도 해남군 마산면,,34.6217,126.5681,0.5,,,,
6181,2010-11-15,,성진,전라남도 해남군 계곡면,,34.6454,126.6596,0.5,,,,
6182,2010-11-15,,금덕,전라남도 함평군 해보면,,35.1806,126.6011,5,,,,
6183,2010-11-15,,함평,전라남도 함평군 함평읍,,35.0659,126.5167,15,,,,
6184,2010-11-15,,학교,전라남도 함평군 학교면,,35.0169,126.5375,5,,,,
6185,2010-11-15,,엄다,전라남도 함평군 엄다면,,35.0103,126.5159,5,,,,
6186,2010-11-15,,월암,전라남도 함평군 신광면,,35.1556,126.4978,5,,,,
6187,2010-11-15,,대전,전라남도 함평군 손불면,,35.1432,126.4317,5,,,,
6188,2010-11-15,,향교,전라남도 함평군 대동면,,35.0687,126.5315,5,,,,
6189,2010-11-15,,삼축,전라남도 함평군 나산면,,35.1139,126.6091,5,,,,
6190,2010-11-15,,성내,전라남도 진도군 진도읍,,34.4868,126.2635,16,,,,
6191,2010-11-15,,인지,전라남도 진도군 지산면,,34.4257,126.1673,8,,,,
6192,2010-11-15,,창유,전라남도 진도군 조도면,,34.2966,126.0475,8,,,,
6193,2010-11-15,,석교,전라남도 진도군 임회면,,34.4062,126.1898,8,,,,
6194,2010-11-15,,돈지,전라남도 진도군 의신면,,34.4393,126.2835,8,,,,
6195,2010-11-15,,분토,전라남도 진도군 군내면,,34.5125,126.292,8,,,,
6196,2010-11-15,,오산,전라남도 진도군 고군면,,34.4905,126.343,8,,,,
6197,2010-11-15,,회진,전라남도 장흥군 회진면,,34.4783,126.9396,7,,,,
6198,2010-11-15,,건산,전라남도 장흥군 장흥읍,,34.6822,126.9065,27,,,,
6199,2010-11-15,,용강,전라남도 장흥군 장평면,,34.7737,126.9748,159,,,,
6200,2010-11-15,,북교,전라남도 장흥군 장동면,,34.7506,126.9962,173,,,,
6201,2010-11-15,,유치,전라남도 장흥군 유치면,,34.8023,126.8389,85,,,,
6202,2010-11-15,,접정,전라남도 장흥군 용산면,,34.615,126.914,26,,,,
6203,2010-11-15,,운흥,전라남도 장흥군 안양면,,34.65,126.974,13,,,,
6204,2010-11-15,,유량,전라남도 장흥군 부산면,,34.7234,126.9035,38,,,,
6205,2010-11-15,,대덕,전라남도 장흥군 대덕읍,,34.4994,126.8882,15,,,,
6206,2010-11-15,,옥당,전라남도 장흥군 관산읍,,34.5616,126.9389,16,,,,
6207,2010-11-15,,월평,전라남도 장성군 황룡면,,35.2889,126.773,41,,,,
6208,2010-11-15,,선적,전라남도 장성군 진원면,,35.2732,126.8334,77,,,,
6209,2010-11-15,,영천1,전라남도 장성군 장성읍,,35.3032,126.7853,45,,,,
6211,2010-11-15,,장산,전라남도 장성군 서삼면,,35.3342,126.7671,52,,,,
6212,2010-11-15,,대곡,전라남도 장성군 삼서면,,35.2322,126.6464,52.1,,,,
6213,2010-11-15,,사창,전라남도 장성군 삼계면,,35.2596,126.6645,52,,,,
6214,2010-11-15,,약수,전라남도 장성군 북하면,,35.4074,126.8796,95,,,,
6215,2010-11-15,,신흥,전라남도 장성군 북일면,,35.3748,126.8073,69,,,,
6216,2010-11-15,,사거,전라남도 장성군 북이면,,35.4309,126.81,97,,,,
6217,2010-11-15,,구림,전라남도 장성군 동화면,,35.2843,126.7389,50,,,,
6218,2010-11-15,,분향,전라남도 장성군 남면,,35.2443,126.8122,36,,,,
6219,2010-11-15,,도청,전라남도 완도군 청산면,,34.1799,126.859,19.23,,,,
6220,2010-11-15,,군내,전라남도 완도군 완도읍,,34.311,126.755,16.92,,,,
6222,2010-11-15,,장용,전라남도 완도군 약산면,,34.3937,126.8982,15.65,,,,
6223,2010-11-15,,대곡,전라남도 완도군 신지면,,34.3348,126.8271,15.29,,,,
6224,2010-11-15,,비자,전라남도 완도군 소안면,,34.1748,126.651,14.27,,,,
